current_limit,recommended_limit,action,pd,ep
230000.0,184000.0,decrease,0.2434457,-93.2898883342743
360000.0,288000.0,decrease,0.43209878,0.0
30000.0,24000.0,decrease,0.15151516,-1303.6636861741542
500000.0,400000.0,decrease,0.5691057,-128585.36434173584
200000.0,160000.0,decrease,0.1407767,-236.20348369598386
50000.0,40000.0,decrease,0.18817204,-3716.1290168762207
240000.0,192000.0,decrease,0.15151516,-13614.545974731445
290000.0,232000.0,decrease,0.18817204,-61.687741680145265
20000.0,16000.0,decrease,0.3768116,1.648695650100708
60000.0,48000.0,decrease,0.2434457,-3626.0771056199073
160000.0,128000.0,decrease,0.068686865,-1613.2665107530356
200000.0,160000.0,decrease,0.1407767,-67.10912296056748
70000.0,56000.0,decrease,0.11968085,-2278.590123115778
140000.0,112000.0,decrease,0.056886226,-146.1080139887333
460000.0,368000.0,decrease,0.03809524,-43.611441893577535
160000.0,128000.0,decrease,0.1407767,-192.88232074737547
200000.0,160000.0,decrease,0.12701252,-376.534127022028
80000.0,64000.0,decrease,0.1407767,-4125.825042724609
310000.0,248000.0,decrease,0.1,-208.0800046509504
290000.0,232000.0,decrease,0.5691057,-20532.51097808838
120000.0,96000.0,decrease,0.33639145,-2086.0096215820313
20000.0,16000.0,decrease,0.6666667,-5067.300158965588
90000.0,72000.0,decrease,0.27272728,-20.10909159183502
60000.0,48000.0,decrease,0.3768116,-80.37391294240952
260000.0,208000.0,decrease,0.5846154,-36559.593949635026
180000.0,144000.0,decrease,0.12701252,-8093.881816864014
50000.0,40000.0,decrease,0.12701252,-871.3288605904579
50000.0,40000.0,decrease,0.12701252,-1943.7682013249396
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
200000.0,160000.0,decrease,0.045454547,-103.66546613097194
170000.0,136000.0,decrease,0.12701252,-224.54901290535926
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
440000.0,352000.0,decrease,0.18817204,-9119.473510639667
100000.0,80000.0,decrease,0.15151516,-709.0909361839294
50000.0,40000.0,decrease,0.27272728,-3751.20740008831
220000.0,176000.0,decrease,0.068686865,-1807.7816434693336
150000.0,120000.0,decrease,0.1,-64.88000145018101
20000.0,16000.0,decrease,0.068686865,0.0
160000.0,128000.0,decrease,0.33639145,-7402.861202392578
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
130000.0,104000.0,decrease,0.12701252,-5769.701170146465
20000.0,16000.0,decrease,0.38709676,-3225.8979593181607
200000.0,160000.0,decrease,0.11968085,-1475.7136278581618
20000.0,16000.0,decrease,0.1,-19.32000043183565
300000.0,240000.0,decrease,0.1407767,-73.10446247577667
120000.0,96000.0,decrease,0.15789473,-7174.736480712891
360000.0,288000.0,decrease,0.068686865,-20.130301084816455
140000.0,112000.0,decrease,0.2434457,-14119.550666809082
210000.0,168000.0,decrease,0.11968085,-4116.341625972986
200000.0,160000.0,decrease,0.29268292,0.0
130000.0,104000.0,decrease,0.12701252,-1758.3396172010898
240000.0,192000.0,decrease,0.2585034,-13.645306478738785
80000.0,64000.0,decrease,0.11968085,-1297.4405414426328
500000.0,400000.0,decrease,0.5,0.0
320000.0,256000.0,decrease,0.9361702,-138675.74584960938
210000.0,168000.0,decrease,0.1407767,-10830.2907371521
200000.0,160000.0,decrease,0.33639145,0.0
50000.0,40000.0,decrease,0.7,-4613.199917509556
340000.0,272000.0,decrease,0.1407767,-283.45707363843917
240000.0,192000.0,decrease,0.33639145,-345.66808670043946
240000.0,192000.0,decrease,0.056886226,-660.6021106410026
50000.0,40000.0,decrease,0.15151516,-2142.234627305269
50000.0,40000.0,decrease,0.5691057,-6125.806757240295
20000.0,16000.0,decrease,0.33639145,-2458.5892689514158
510000.0,408000.0,decrease,0.1,0.0
220000.0,176000.0,decrease,0.15151516,0.0
220000.0,176000.0,decrease,0.15151516,-42.26181979656219
60000.0,48000.0,decrease,0.11968085,-2195.230228886604
40000.0,32000.0,decrease,0.9361702,-3075.784706773758
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
360000.0,288000.0,decrease,0.38709676,-127.35483455657959
120000.0,96000.0,decrease,0.33639145,0.0
20000.0,16000.0,decrease,0.045454547,-116.36364936828613
30000.0,24000.0,decrease,0.1407767,-1547.1843910217285
110000.0,88000.0,decrease,0.2585034,-42.69224601268768
170000.0,136000.0,decrease,0.1407767,-8767.378215789795
180000.0,144000.0,decrease,0.2434457,-115.85595591783525
50000.0,40000.0,decrease,0.43209878,-9570.370626449585
180000.0,144000.0,decrease,0.045454547,-347.7454934090375
80000.0,64000.0,decrease,0.1,-2264.0800506061314
20000.0,16000.0,decrease,0.07954545,-139.96726862430572
30000.0,24000.0,decrease,0.12701252,-999.3133668196201
80000.0,64000.0,decrease,0.068686865,-220.4787665706873
200000.0,160000.0,decrease,0.15789473,-38.33999806880951
120000.0,96000.0,decrease,0.14619882,-6501.052265167236
160000.0,128000.0,decrease,0.15151516,-9076.363983154297
500000.0,400000.0,decrease,0.1,-12.04000026911497
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
200000.0,160000.0,decrease,0.12701252,-1389.449711894989
30000.0,24000.0,decrease,0.3768116,-1504.0226068043708
190000.0,152000.0,decrease,0.2585034,337.7551108598709
120000.0,96000.0,decrease,0.14619882,-1001.7038031911849
30000.0,24000.0,decrease,0.056886226,-339.16165351867676
30000.0,24000.0,decrease,0.1407767,-343.86173090457913
310000.0,248000.0,decrease,0.06666667,-944.4800985169409
30000.0,24000.0,decrease,0.15151516,-1701.8182468414307
440000.0,352000.0,decrease,0.5691057,-113155.12062072754
50000.0,40000.0,decrease,0.78571427,-14988.331089315412
70000.0,56000.0,decrease,0.15151516,-3970.909242630005
260000.0,208000.0,decrease,0.045454547,-1315.571056117415
320000.0,256000.0,decrease,0.045454547,-78.80728153467177
210000.0,168000.0,decrease,0.056886226,-1816.6770018661023
280000.0,224000.0,decrease,0.045454547,-424.05822921037657
140000.0,112000.0,decrease,0.056886226,-1183.787224664688
20000.0,16000.0,decrease,0.2434457,-1792.4265301847454
340000.0,272000.0,decrease,0.29268292,-37301.99111471772
70000.0,56000.0,decrease,0.056886226,-483.9271526288986
120000.0,96000.0,decrease,0.12701252,6.1828263878822325
60000.0,48000.0,decrease,0.15151516,-3403.6364936828613
30000.0,24000.0,decrease,0.18817204,-2229.6774101257324
30000.0,24000.0,decrease,0.1407767,-784.8092823457716
80000.0,64000.0,decrease,0.33639145,-8813.53611907959
50000.0,40000.0,decrease,0.1407767,-1855.847677030563
100000.0,80000.0,decrease,0.045454547,-146.29819816827768
60000.0,48000.0,decrease,0.15151516,-3403.6364936828613
10000.0,8000.0,decrease,0.5846154,-1390.8846778512002
280000.0,224000.0,decrease,0.12701252,-52.778854347467416
250000.0,200000.0,decrease,0.068686865,-156.18483339041472
40000.0,32000.0,decrease,0.2434457,-210.78472066879272
30000.0,24000.0,decrease,0.3768116,-4946.086950302124
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
70000.0,56000.0,decrease,0.15151516,-3970.909242630005
130000.0,104000.0,decrease,0.068686865,-1843.6301248532534
60000.0,48000.0,decrease,0.1407767,-3094.368782043457
200000.0,160000.0,decrease,0.068686865,-1730.2301358127593
100000.0,80000.0,decrease,0.1407767,-5157.281303405762
190000.0,152000.0,decrease,0.15151516,-10778.182229995728
20000.0,16000.0,decrease,0.5,-4480.0
230000.0,184000.0,decrease,0.2434457,-47.90561833381653
90000.0,72000.0,decrease,0.15151516,-5105.454740524292
240000.0,192000.0,decrease,0.056886226,-2699.995264984369
20000.0,16000.0,decrease,0.78571427,-5414.885591721535
20000.0,16000.0,decrease,0.78571427,-7222.856979370117
50000.0,40000.0,decrease,0.2434457,-347.5678677535057
230000.0,184000.0,decrease,0.045454547,-529.0327863967418
430000.0,344000.0,decrease,0.1,-113.20000253021718
50000.0,40000.0,decrease,0.2434457,-5042.696666717529
230000.0,184000.0,decrease,0.06666667,-2866.900299040973
240000.0,192000.0,decrease,0.045454547,1.7090911000967024
120000.0,96000.0,decrease,0.18817204,-30.65806438922882
280000.0,224000.0,decrease,0.1407767,-14440.387649536133
500000.0,400000.0,decrease,0.12701252,-500.1344472670554
260000.0,208000.0,decrease,0.33639145,0.18183486938476562
140000.0,112000.0,decrease,0.18817204,-67.5406448817253
310000.0,248000.0,decrease,0.045454547,-1606.1456340461964
50000.0,40000.0,decrease,0.5691057,-12858.536434173584
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
30000.0,24000.0,decrease,0.78571427,-6803.0284174442295
200000.0,160000.0,decrease,0.1407767,-9172.933924286366
80000.0,64000.0,decrease,0.12701252,-3597.280807495117
310000.0,248000.0,decrease,0.056886226,-88.77556280851364
220000.0,176000.0,decrease,0.04350345,-349.17259347796426
80000.0,64000.0,decrease,0.07954545,-998.0986071056127
500000.0,400000.0,decrease,0.03809524,-160.56290619060383
100000.0,80000.0,decrease,0.12701252,-3940.8773321235176
200000.0,160000.0,decrease,0.15789473,-302.8336689567566
20000.0,16000.0,decrease,0.15151516,-623.9291147482395
20000.0,16000.0,decrease,0.1407767,-1031.4562606811523
80000.0,64000.0,decrease,0.11968085,-2839.572680426836
110000.0,88000.0,decrease,0.12701252,-2321.370271086693
100000.0,80000.0,decrease,0.1407767,-5157.281303405762
400000.0,320000.0,decrease,0.045454547,-25.040002798438067
320000.0,256000.0,decrease,0.27272728,-61.76363846063614
180000.0,144000.0,decrease,0.1,-5563.8801243624075
180000.0,144000.0,decrease,0.33639145,-967.1796702575683
30000.0,24000.0,decrease,0.15151516,-1701.8182468414307
30000.0,24000.0,decrease,0.5691057,-4603.356043434143
240000.0,192000.0,decrease,0.068686865,-4072.726879119873
100000.0,80000.0,decrease,0.5,-21512.68
90000.0,72000.0,decrease,0.15789473,-5381.052360534668
20000.0,16000.0,decrease,0.14619882,-1083.508710861206
60000.0,48000.0,decrease,0.4827586,-10189.729445471763
90000.0,72000.0,decrease,0.5846154,-9517.55427360058
80000.0,64000.0,decrease,0.12701252,-289.0752373898029
500000.0,400000.0,decrease,0.045454547,-1267.2437779891488
430000.0,344000.0,decrease,0.045454547,-596.0946120733022
130000.0,104000.0,decrease,0.2434457,-42.73685425043106
500000.0,400000.0,decrease,0.056886226,-52.54179282426834
350000.0,280000.0,decrease,0.14619882,-19.096841028928754
320000.0,256000.0,decrease,0.1407767,-47.96271612167358
160000.0,128000.0,decrease,0.068686865,-2715.151252746582
110000.0,88000.0,decrease,0.5846154,-29107.693614959717
60000.0,48000.0,decrease,0.1407767,-3094.368782043457
260000.0,208000.0,decrease,0.045454547,-134.23274227440356
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
270000.0,216000.0,decrease,0.15151516,-15316.364221572876
210000.0,168000.0,decrease,0.068686865,-953.1241503098607
20000.0,16000.0,decrease,0.5,-4480.0
30000.0,24000.0,decrease,0.8,-11040.000171661377
500000.0,400000.0,decrease,0.1407767,-56.79456035375594
360000.0,288000.0,decrease,0.1,-980.000021904707
90000.0,72000.0,decrease,0.1,-105.16000235050917
10000.0,8000.0,decrease,0.15151516,-552.8782029426097
200000.0,160000.0,decrease,0.045454547,-682.640076290965
60000.0,48000.0,decrease,0.1407767,25.20621237039566
80000.0,64000.0,decrease,0.14619882,-393.44910063147546
500000.0,400000.0,decrease,0.03809524,-31.67429538995026
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
50000.0,40000.0,decrease,0.12701252,-2248.3005046844482
200000.0,160000.0,decrease,0.068686865,-95.87877861261367
470000.0,376000.0,decrease,0.068686865,-6220.687277591526
180000.0,144000.0,decrease,0.068686865,-129.22422993540764
240000.0,192000.0,decrease,0.068686865,-498.1878306406736
200000.0,160000.0,decrease,0.9361702,-1354.2553305625916
20000.0,16000.0,decrease,0.5,-4480.0
80000.0,64000.0,decrease,0.29268292,-1800.7160218572615
30000.0,24000.0,decrease,0.33639145,-1921.630899658203
200000.0,160000.0,decrease,0.12701252,-45.86533029556274
100000.0,80000.0,decrease,0.38709676,-14106.458249659538
70000.0,56000.0,decrease,0.7,-22399.999599456787
140000.0,112000.0,decrease,0.3768116,0.0
30000.0,24000.0,decrease,0.5846154,-7938.461894989014
100000.0,80000.0,decrease,0.2434457,-10085.393333435059
60000.0,48000.0,decrease,0.1407767,-2719.4344312858584
50000.0,40000.0,decrease,0.15789473,-614.710495352745
120000.0,96000.0,decrease,0.15789473,0.0
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
300000.0,240000.0,decrease,0.12701252,-13489.80302810669
360000.0,288000.0,decrease,0.14619882,-167.3343765336275
40000.0,32000.0,decrease,0.15789473,-1810.8735929965974
190000.0,152000.0,decrease,0.1407767,-1176.8271274209023
30000.0,24000.0,decrease,0.068686865,-303.2060313028097
280000.0,224000.0,decrease,0.38709676,-380.3664392089844
30000.0,24000.0,decrease,0.12701252,-1348.980302810669
500000.0,400000.0,decrease,0.068686865,-3933.129922914207
260000.0,208000.0,decrease,0.12701252,-95.21552637338638
60000.0,48000.0,decrease,0.12701252,-1143.87908927083
70000.0,56000.0,decrease,0.33639145,-5185.566805114746
30000.0,24000.0,decrease,0.7,-9599.999828338623
300000.0,240000.0,decrease,0.11968085,-255.20872527837753
30000.0,24000.0,decrease,0.7,-9599.999828338623
40000.0,32000.0,decrease,0.9361702,-1300.085117340088
80000.0,64000.0,decrease,0.07954545,-1774.5454025268555
50000.0,40000.0,decrease,0.11968085,-2072.340440750122
90000.0,72000.0,decrease,0.1407767,-151.23727422237397
260000.0,208000.0,decrease,0.9361702,-1352.6302241659164
100000.0,80000.0,decrease,0.5691057,-8693.656483144761
280000.0,224000.0,decrease,0.38709676,0.0
80000.0,64000.0,decrease,0.1407767,-1101.5308203911782
150000.0,120000.0,decrease,0.15789473,-8968.420600891113
90000.0,72000.0,decrease,0.068686865,-55.533327966332436
130000.0,104000.0,decrease,0.18817204,-989.6980604195594
210000.0,168000.0,decrease,0.12701252,-308.6354517805576
420000.0,336000.0,decrease,0.12701252,-31.419999552965166
500000.0,400000.0,decrease,0.045454547,-931.4037404561041
180000.0,144000.0,decrease,0.29268292,31.588779159784316
150000.0,120000.0,decrease,0.12701252,-6744.901514053345
440000.0,352000.0,decrease,0.045454547,-368.98185941874976
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
140000.0,112000.0,decrease,0.29268292,-513.5121735334396
150000.0,120000.0,decrease,0.056886226,-1690.339285930395
150000.0,120000.0,decrease,0.15789473,-42.82420836925506
480000.0,384000.0,decrease,0.045454547,-52.17455128550529
100000.0,80000.0,decrease,0.12701252,-4496.6010093688965
310000.0,248000.0,decrease,0.045454547,-522.5818765848874
280000.0,224000.0,decrease,0.045454547,-408.3200456333159
60000.0,48000.0,decrease,0.15789473,-770.0883822631835
160000.0,128000.0,decrease,0.056886226,2.8263471126556396
90000.0,72000.0,decrease,0.11968085,-2676.738530294895
50000.0,40000.0,decrease,0.12701252,-164.46318191766738
200000.0,160000.0,decrease,0.06666667,-909.7400948932766
240000.0,192000.0,decrease,0.045454547,-1396.3637924194336
200000.0,160000.0,decrease,0.14619882,-57.290523086786266
100000.0,80000.0,decrease,0.38709676,-16980.644607543945
50000.0,40000.0,decrease,0.7,-15999.999713897705
240000.0,192000.0,decrease,0.1,-69.96000156372784
300000.0,240000.0,decrease,0.12701252,0.2248300504684448
350000.0,280000.0,decrease,0.12701252,-792.6945504391194
50000.0,40000.0,decrease,0.3768116,-8243.47825050354
50000.0,40000.0,decrease,0.11968085,-2072.340440750122
30000.0,24000.0,decrease,0.78571427,-10834.285469055176
50000.0,40000.0,decrease,0.03809524,7.542859447002407
20000.0,16000.0,decrease,0.5,-1911.56
270000.0,216000.0,decrease,0.1407767,-13924.659519195557
380000.0,304000.0,decrease,0.78571427,-137234.28260803223
10000.0,8000.0,decrease,0.78571427,-3611.4284896850586
80000.0,64000.0,decrease,0.07954545,-218.49090268611909
240000.0,192000.0,decrease,0.78571427,-14654.725382580757
280000.0,224000.0,decrease,0.1,-8465.800189225376
160000.0,128000.0,decrease,0.2434457,-5403.627680637836
180000.0,144000.0,decrease,0.056886226,-1588.4494725191594
50000.0,40000.0,decrease,0.33639145,-828.2578300476074
50000.0,40000.0,decrease,0.1,-1324.2000295981766
20000.0,16000.0,decrease,0.5,-4026.4
20000.0,16000.0,decrease,0.15789473,-1195.7894134521484
140000.0,112000.0,decrease,0.056886226,-1021.3570561003685
360000.0,288000.0,decrease,0.12701252,0.0
180000.0,144000.0,decrease,0.1,-1066.4000238358974
390000.0,312000.0,decrease,0.15789473,-293.7905115175247
30000.0,24000.0,decrease,0.5,-6720.0
210000.0,168000.0,decrease,0.2434457,-479.68652042150495
20000.0,16000.0,decrease,0.3768116,-1262.9008679771423
450000.0,360000.0,decrease,0.5691057,-321.4634108543396
50000.0,40000.0,decrease,0.3768116,0.0
50000.0,40000.0,decrease,0.3768116,-8243.47825050354
20000.0,16000.0,decrease,0.5846154,-5292.307929992676
200000.0,160000.0,decrease,0.045454547,-54.36364243924618
230000.0,184000.0,decrease,0.056886226,-993.8425669586659
50000.0,40000.0,decrease,0.8,-18400.000286102295
50000.0,40000.0,decrease,0.33639145,-7273.394775390625
50000.0,40000.0,decrease,0.12701252,-2248.3005046844482
20000.0,16000.0,decrease,0.3768116,-2021.9191278922556
40000.0,32000.0,decrease,0.9361702,-6004.226433582306
100000.0,80000.0,decrease,0.2434457,-71.48022525072098
150000.0,120000.0,decrease,0.11968085,-6217.021322250366
240000.0,192000.0,decrease,0.33639145,-2647.3338633728026
360000.0,288000.0,decrease,0.14619882,0.3385964721441269
130000.0,104000.0,decrease,0.15151516,-7374.545736312866
50000.0,40000.0,decrease,0.27272728,-1520.6782334482668
160000.0,128000.0,decrease,0.12701252,-1014.8828478145598
340000.0,272000.0,decrease,0.045454547,-248.93093691110596
20000.0,16000.0,decrease,0.29268292,-362.7263262140751
60000.0,48000.0,decrease,0.1407767,-1447.9067259311676
220000.0,176000.0,decrease,0.14619882,-11918.595819473267
280000.0,224000.0,decrease,0.15151516,-90.76363983154297
60000.0,48000.0,decrease,0.18817204,-4459.354820251465
230000.0,184000.0,decrease,0.7,-73599.99868392944
120000.0,96000.0,decrease,0.11968085,-171.3307459390163
240000.0,192000.0,decrease,0.14619882,-22.008770689368248
420000.0,336000.0,decrease,0.068686865,-64.06059986948966
230000.0,184000.0,decrease,0.068686865,-1016.1877805787325
30000.0,24000.0,decrease,0.38709676,-5094.193382263184
210000.0,168000.0,decrease,0.068686865,-2856.5088148427008
250000.0,200000.0,decrease,0.06666667,-1025.3601069533825
70000.0,56000.0,decrease,0.11968085,-2901.276617050171
20000.0,16000.0,decrease,0.29268292,-2489.7559928894043
130000.0,104000.0,decrease,0.15151516,-7374.545736312866
460000.0,368000.0,decrease,0.1,-12879.480287878812
170000.0,136000.0,decrease,0.15151516,-365.5363776028156
200000.0,160000.0,decrease,0.068686865,-152.2818034645915
70000.0,56000.0,decrease,0.33639145,-5781.621506958008
200000.0,160000.0,decrease,0.33639145,-40.00367126464844
20000.0,16000.0,decrease,0.38709676,0.0
200000.0,160000.0,decrease,0.1407767,-10314.562606811523
